Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
overboard	2.1088158781760056	7174	o w v ɹ̩ b ɔ ɹ d	o ʊ v ɝ b ɔ ɹ d		ə ʊ v ə ɹ b ɔː ɹ d
shook	2.391892222012567	8137	ʃ ʊ k	ʃ ʊ k		ʃ ʊ k
breeze	3.910157347574188	13302	b ɹ i z	b ɹ i z		b ɹ iː z
righteousness	1.2681114717662794	4314	ɹ a j t͡ʃ ə s n ə s	ɹ a ɪ t͡ʃ ə s n ə s		ɹ a ɪ t͡ʃ ə s n ə s
hearts	18.69950003823368	63614	h ɑ ɹ t s	h ɝ t͡s		h ɑ ɹ t s
narrates	2.0464979291694103	6962	n ɛ ɹ e j t s	n ɛ ɹ ə t͡s		
adorned	3.7573020009542377	12782	ə d ɔ ɹ n d	e ɪ d ɔ ɹ n d		ə d ɔ ɹ n d
pleaded	6.941396452083662	23614	p l i d ə d	p lˠ i d ɪ d		p l iː d ɪ d
handed	16.8905158015045	57460	h æ n d ə d	h æ n d ɪ d		h æ n d ə d
obstacles	5.980759389095206	20346	ɑ b s t ə k ə l z	ɑ b s t ə k ə lˠ z		
troubled	6.718580389126119	22856	t ɹ ʌ b ə l d	t ɹ ə b ə lˠ d		t ɹ ʌ b l̩ d
purified	1.5456027163994197	5258	p j ʊ ɹ ə f a j d	p j ʊ ɹ ə f a ɪ d		p j ʊ ɹ ɪ f a ɪ ɪ ŋ
tempe	2.345741665436928	7980	t ɛ m p i	t ɛ m p		
gratitude	3.694690099357989	12569	ɡ ɹ æ t ə t u d	ɡ ɹ æ t ə t u d		ɡ ɹ æ t ɪ t j u d
threshold	9.542288965340045	32462	θ ɹ ɛ ʃ o w l d	θ ɹ ɛ ʃ o ʊ lˠ d		θ ɹ ɛ ʃ h o ʊ l d
immortals	1.3815771713726268	4700	ɪ m ɔ ɹ t ə l z	ɪ m ɝ t ə lˠ z		
safeguard	2.5735549224185847	8755	s e j f ɡ ɑ ɹ d	s e ɪ f ɡ ɑ ɹ d		s e ɪ f ɡ ɑː ɹ d
exiled	8.047833999540378	27378	ɛ ɡ z a j l d	ɛ k s ə lˠ d		
servitude	1.3830469343208958	4705	s ɹ̩ v ə t u d	s ɝ v ɪ t u d		s ɝ v ɪ t u d
banished	2.8375243479276526	9653	b æ n ɪ ʃ t	b æ n ɪ ʃ t		b æ n ɪ ʃ t
priestess	1.5032735434892797	5114	p ɹ i s t ə s	p ɹ i s t ə s		p r i s t ɪ s
mouthpiece	1.1425937159841277	3887	m a w θ p i s	m a ʊ θ p i s		m a ʊ θ p iː s
accord	5.516608250031934	18767	ə k ɔ ɹ d	e ɪ k ɔ ɹ d		ə k ɔ ɹ d
slew	1.3962748008553145	4750	s l u	s lˠ u		s l j uː
vultures	1.7745917837396912	6037	v ʌ l t͡ʃ ɹ̩ z	v ə lˠ t͡ʃ ɝ z		
liver	11.475027242313455	39037	l ɪ v ɹ̩	lˠ ɪ v ɝ		l ɪ v ɚ
guards	31.510247847933776	107195	ɡ ɑ ɹ d z	ɡ ɝ d͡z		ɡ ɑ ɹ d z
felice	2.587664646721965	8803	f ə l i s	f ɛ lˠ ɪ s		
hospitality	5.915501914192073	20124	h ɑ s p ə t æ l ə t i	h ɑ s p ə t æ lˠ ə t i		h ɑ s p ɪ t æ l ɪ t i
unmarried	6.149194222966805	20919	ə n m ɛ ɹ i d	ə n͡m ɛ ɹ i d		
boar	2.7637422479245615	9402	b ɔ ɹ	b ɔ ɹ		b ɔ ɹ
blessings	2.70406987222485	9199	b l ɛ s ɪ ŋ z	b lˠ ɛ s ɪ ŋ z		b l ɛ s ɪ ŋ z
forgetting	1.4418374522516457	4905	f ɹ̩ ɡ ɛ t ɪ ŋ	f ɔ ɹ d͡ʒ ɪ t ɪ ŋ		f ɚ ɡ ɛ t ɪ ŋ
rescue	38.96341575860462	132550	ɹ ɛ s k j u	ɹ ɛ s k j u		ɹ ɛ s k j uː
letting	5.409021602218662	18401	l ɛ t ɪ ŋ	lˠ ɛ t ɪ ŋ		l ɛ t ɪ ŋ
bolt	6.909649572401057	23506	b o w l t	b o ʊ lˠ t		b o ʊ l t
fashioned	2.1346837060655353	7262	f æ ʃ ə n d	f æ ʃ ə n d		
reminding	1.368643257427862	4656	ɹ i m a j n d ɪ ŋ	ɹ ɪ m a ɪ n d ɪ ŋ		
sentenced	31.141925253097625	105942	s ɛ n t ə n s t	s ɛ n t ə n s t		s ɛ n t ə n s t
manly	4.563026049195168	15523	m æ n l i	m æ n lˠ i		m æ n l i
insulted	1.6399614976782735	5579	ɪ n s ʌ l t ɪ d	ɪ n s ə lˠ t ɪ d		ɪ n s ʌ l t ɪ d
prayed	1.8977579188046125	6456	p ɹ e j d	p ɹ e ɪ d		p ɹ e ɪ d
joachim	7.504315661270594	25529	j o w ɑ k ɪ m	d͡ʒ o ʊ t͡ʃ ɪ m		
willingly	1.6329066355265835	5555	w ɪ l ɪ ŋ l i	w ɪ lˠ ɪ ŋ lˠ i		w ɪ l ɪ ŋ l i
guarded	3.981881779449703	13546	ɡ ɑ ɹ d ə d	ɡ ɑ ɹ d ɪ d		ɡ ɑ ɹ d ɪ d
builders	6.173298335318412	21001	b ɪ l d ɹ̩ z	b ɪ lˠ d ɝ z		
completes	2.7352288467281474	9305	k ə m p l i t s	k ə m p lˠ i t͡s		k ə m p l iː t s
odes	1.017663865381284	3462	o w d z	o ʊ d͡z		
rushed	8.480238258921046	28849	ɹ ʌ ʃ t	ɹ ə ʃ t		ɹ ʌ ʃ t
heracles	2.0467918817590642	6963	h ɛ ɹ ə k ə l z	h ɛ ɹ ə k ə lˠ z		
great-grandson	2.843109447131074	9672	ɡ ɹ e j t - ɡ ɹ æ n d s ʌ n	ɡ ɹ i t ɡ ɹ æ n d s ə n		
wages	9.558456357771002	32517	w e j d͡ʒ ə z	w e ɪ d͡ʒ ɪ z		w e ɪ d͡ʒ ɪ z
insults	2.2643167981028394	7703	ɪ n s ʌ l t s	ɪ n s ə lˠ t͡s		
infected	10.338018625532747	35169	ɪ n f ɛ k t ə d	ɪ n f ɛ k t ɪ d		
deliver	15.647390299858788	53231	d ɪ l ɪ v ɹ̩	d ɛ lˠ ɪ v ɝ		d ɪ l ɪ v ɚ
sided	4.232623338424352	14399	s a j d ə d	s a ɪ d ɪ d		
encampment	2.127040938734538	7236	ɛ n k æ m p m ə n t	ɛ n k æ m p m ə n t		ɪ n k æ m p m ə n t
complied	1.8166270040601775	6180	k ə m p l a j d	k ɑ m p lˠ i d		k ə m p l a ɪ d
aegis	2.1949439869445544	7467	i d͡ʒ ə s	e ɪ d͡ʒ ɪ s		iː d͡ʒ ɪ s
terror	14.582987972722558	49610	t ɛ ɹ ɹ̩	t ɛ ɹ ɝ		t ɛ ɹ ɚ
pursuing	9.38032108844083	31911	p ɹ̩ s u ɪ ŋ	p ɝ s u ɪ ŋ		p ɚ s u ɪ ŋ
injured	49.23176762038943	167482	ɪ n d͡ʒ ɹ̩ d	ɪ n d͡ʒ ɝ d		ɪ n d͡ʒ ɚ d
aphrodite	2.0153389546661127	6856	æ f ɹ ə d a j t	æ f ɹ ə d a ɪ t		æ f ɹ ə ʊ d a ɪ t
repelled	2.4868389084707285	8460	ɹ ə p ɛ l d	ɹ ɪ p ɛ lˠ d		
abstain	1.0088452876916714	3432	ə b s t e j n	æ b s t e ɪ n		ə b s t e ɪ n
rescued	12.446834503708754	42343	ɹ ɛ s k j u d	ɹ ɛ s k j u d		ɹ ɛ s k j uː d
cleaned	2.9274738403617	9959	k l i n d	k lˠ i n d		k l iː n d
stripped	8.30886389915291	28266	s t ɹ ɪ p t	s t ɹ ɪ p t		s t ɹ ɪ p t
shielding	1.215200005628604	4134	ʃ i l d ɪ ŋ	ʃ i lˠ d ɪ ŋ		
