Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
fivavahana	381.1792086045361	3505			f i v a v a h a n a	
kely	380.4179377171661	3498			k e l i	
hatrany	379.65666682979617	3491			h a tʳ a n i	
ofisialy	379.22165489415613	3487			u f i s i a l i	
baiboly	378.67788997460616	3482			b a i b u l i	
anarana	369.5426393261665	3398			a n a r a n a	
fomba	364.54000206630667	3352			f u ᵐb a	
vaovao	363.4524722272067	3342			v a u v a u	v o v o
kristiana	362.69120133983677	3335			k r i s t̪ i a n a	
toradroa	361.27741254900684	3322			t̪ u r a dʳ u a	
et	361.16865956509685	3321			e t̪	
velarantanin'ilay	359.2111058547169	3303			v e l a r a ⁿt̪ a n i n i l a i	
fotoana	358.8848469029869	3300			f u t̪ u a n a	
karazana	358.7760939190769	3299			k a r a z a n a	
toy	358.5585879512569	3297			t̪ u i	
nefa	352.25091488447714	3239			n e f a	
lahatsoratra	350.6196201258272	3224			l a h a ts u r a tʳ a	
manome	350.40211415800724	3222			m a n u m e	
mpanjaka	350.40211415800724	3222			ᵐp a ⁿdz a k a	
matetika	349.6408432706372	3215			m a t̪ e t̪ i k a	
mahantra	347.6832895602573	3197			m a h a ⁿtʳ a	
pennsylvania	346.81326568897737	3189			p e n n s @ l v a n i a	
an'ny	342.89815826821746	3153			a n n i	
madinika	342.78940528430746	3152			m a d̪ i n i k a	
jesoa	342.68065230039747	3151			dz e s u a	
sary	339.9618277026476	3126			s a r i	
repoblika	336.15547326579775	3091			r e p u b l i k a	
ampiasaina	335.39420237842774	3084			a ᵐp i a s a i n a	
communauté	332.3491188289479	3056			@ u m m @ n a @ t̪ e	
afrika	329.195282295558	3027			a f r i k a	
be	328.869023343828	3024			b e	
grand	324.08389205178815	2980			ɡ r a ⁿd̪	
nouvelle-aquitaine	316.6886891459084	2912			n u @ v e l l e a @ @ i t̪ a i n e	
hauts-de-france	316.57993616199843	2911			h a @ ts d̪ e f r a n @ e	
aza	316.03617124244846	2906			a z a	
india	314.9486414033485	2896			i ⁿd̪ i a	
ii	313.42609962860854	2882			i i	
mari-piandrian	313.42609962860854	2882			m a r i p i a ⁿdʳ i a n	
le	311.68605188604863	2866			l e	
vahoaka	310.4897690630387	2855			v a h u a k a	
est	310.05475712739866	2851			e s t̪	
communes	309.5109922078487	2846			@ u m m @ n e s	
efa	309.4022392239387	2845			e f a	
john	308.64096833656873	2838			dz u h n	
louis	307.5534384974688	2828			l u @ i s	
texas	305.70463777099883	2811			t̪ e @ a s	
jiosy	305.59588478708883	2810			dz i u s i	
rehefa	304.2908489801689	2798			r e h e f a	
lasa	302.55080123760894	2782			l a s a	
mihoatra	302.33329526978895	2780			m i h u a tʳ a	
ora	301.137012446779	2769			u r a	
nanomboka	300.919506478959	2767			n a n u ᵐb u k a	
ohio	299.8319766398591	2757			u h i u	
kalifornia	298.8531997846691	2748			k a l i f u r n i a	
masina	298.8531997846691	2748			m a s i n a	
mirefy	298.0919288972991	2741			m i r e f i	
vato	294.72058639608923	2710			v a t̪ u	
loire	292.32802075006936	2688			l u i r e	
nosy	291.13173792705936	2677			n u s i	
isan	289.60919615231944	2663			i s a n	
auvergne-rhône-alpes	289.06543123276947	2658			a @ v e r ɡ n e r h @ n e a l p e s	
taloha	287.97790139366947	2648			t̪ a l u h a	
kosa	285.9115946993796	2629			k u s a	
fahavaratra	284.7153118763696	2618			f a h a v a r a tʳ a	
mpamoaka	284.7153118763696	2618			ᵐp a m u a k a	
arabo	282.7577581659897	2600			a r a b u	
andrefana	281.34396937515976	2587			a ⁿdʳ e f a n a	
bokin	278.51639179349985	2561			b u k i n	
minnesota	278.0813798578599	2557			m i n n e s u t̪ a	
sasany	277.21135598657986	2549			s a s a n i	
tantara	274.1662724371	2521			t̪ a ⁿt̪ a r a	
velarantany	274.1662724371	2521			v e l a r a ⁿt̪ a n i	
grika	272.53497767845005	2506			ɡ r i k a	
anisan	271.3386948554401	2495			a n i s a n	
zava-bolena	269.81615308070013	2481			z a v a b u l e n a	
hebreo	267.53234041859025	2460			h e b r e u	
fmg	265.7922926760303	2444			f m ɡ	
ankehitriny	265.5747867082103	2442			a ᵑk e h i tʳ i n i	
abidy	264.81351582084034	2435			a b i d̪ i	a b i dʲ
lafin'ny	264.59600985302035	2433			l a f i n n i	
botsoana	264.16099791738037	2429			b u ts u a n a	
vy	261.22466735181047	2402			v i	
taorian	260.7896554161705	2398			t̪ a u r i a n	
saran-dalan'ny	260.6809024322605	2397			s a r a n d̪ a l a n n i	
joseph	259.81087856098054	2389			dz u s e p h	
rano	257.3095599310506	2366			r a n u	
farany	257.2008069471406	2365			f a r a n i	
ady	256.1132771080407	2355			a d̪ i	a dʲ
tal	256.0045241241307	2354			t̪ a l	
vary	255.46075920458068	2349			v a r i	v a rʲ
mpamorona	255.3520062206707	2348			ᵐp a m u r u n a	
aminy	252.1981696872808	2319			a m i n i	
excentricité	251.21939283209082	2310			e @ @ e ⁿtʳ i @ i t̪ e	
fihisahana	251.21939283209082	2310			f i h i s a h a n a	
vokatry	250.34936896081086	2302			v u k a tʳ i	
planeta	249.8056040412609	2297			p l a n e t̪ a	
metaly	248.50056823434093	2285			m e t̪ a l i	
nandritra	246.97802645960098	2271			n a ⁿdʳ i tʳ a	
paul	245.67299065268102	2259			p a @ l	
nataon	245.23797871704105	2255			n a t̪ a u n	
robert	244.47670782967108	2248			r u b e r t̪	
fahatelo	244.1504488779411	2245			f a h a t̪ e l u	
voany	243.4979309744811	2239			v u a n i	
zava-drehetra	241.64913024801118	2222			z a v a dʳ e h e tʳ a	
william	241.3228712962812	2219			@ i l l i a m	
jacques	239.69157653763125	2204			dz a @ @ @ e s	
hakitroka	238.2777877468013	2191			h a k i tʳ u k a	
fantatra	237.29901089161135	2182			f a ⁿt̪ a tʳ a	f aⁿ t a t͡ʂ ạ
ranomandry	236.21148105251137	2172			r a n u m a ⁿdʳ i	
iowa	234.36268032604144	2155			i u @ a	
isam-poniny	233.2751504869415	2145			i s a m p u n i n i	
maha	233.16639750303148	2144			m a h a	
refy	232.29637363175152	2136			r e f i	
hetsy	231.86136169611154	2132			h e ts i	
haavon-dranomasina	231.75260871220155	2131			h a a v u n dʳ a n u m a s i n a	
savaivo	231.42634976047157	2128			s a v a i v u	
haavon'ilay	230.99133782483156	2124			h a a v u n i l a i	
habeny	230.4475729052816	2119			h a b e n i	
nikela	230.0125609696416	2115			n i k e l a	
hitan'ny	228.38126621099167	2100			h i t̪ a n n i	
iharan'ny	227.8375012914417	2095			i h a r a n n i	
jupiter	227.4024893558017	2091			dz @ p i t̪ e r	
asterôida	226.74997145234173	2085			a s t̪ e r @ i d̪ a	
zon-kabakabaka	226.74997145234173	2085			z u n k a b a k a b a k a	
ara-kabakabaka	226.64121846843173	2084			a r a k a b a k a b a k a	
mbola	224.35740580632182	2063			ᵐb u l a	
satria	224.35740580632182	2063			s a tʳ i a	
des	222.61735806376188	2047			d̪ e s	
miisa	221.7473341924819	2039			m i i s a	
israely	220.76855733729195	2030			i s r a e l i	
alalan	220.22479241774195	2025			a l a l a n	
telo	220.11603943383196	2024			t̪ e l u	
von	217.50596781999207	2000			v u n	
desambra	216.2009320130721	1988			d̪ e s a ᵐb r a	
aogositra	216.0921790291621	1987			a u ɡ u s i tʳ a	
michel	214.46088427051217	1972			m i @ h e l	
olombelona	213.8083663670522	1966			u l u ᵐb e l u n a	
the	211.95956564058227	1949			t̪ h e	
do	211.85081265667228	1948			d̪ u	
fizika	210.6545298336623	1937			f i z i k a	
alemaina	209.56699999456234	1927			a l e m a i n a	
septambra	209.34949402674235	1925			s e p t̪ a ᵐb r a	
mey	209.24074104283235	1924			m e i	
jolay	208.1532112037324	1914			dz u l a i	
http	206.41316346117247	1898			h t̪ t̪ p	
finoana	203.80309184733255	1874			f i n u a n a	
fototra	202.49805604041262	1862			f u t̪ u tʳ a	
fanahy	202.38930305650263	1861			f a n a h i	
tapitrisa	202.38930305650263	1861			t̪ a p i tʳ i s a	
tontolo	202.38930305650263	1861			t̪ u ⁿt̪ u l u	
febroary	197.82167773228278	1819			f e b r u a r i	
nanao	196.7341478931828	1809			n a n a u	
vanim-potoana	196.6253949092728	1808			v a n i m p u t̪ u a n a	
afaka	195.64661805408286	1799			a f a k a	a f a k ạ
sina	194.88534716671288	1792			s i n a	
tanatin'ny	192.166522568963	1767			t̪ a n a t̪ i n n i	
p-l	191.62275764941302	1762			p l	
katôlika	191.187745713773	1758			k a t̪ @ l i k a	
fanjakan	190.97023974595302	1756			f a ⁿdz a k a n	
kristy	189.33894498730308	1741			k r i s t̪ i	
silamo	189.33894498730308	1741			s i l a m u	
